"NPL, NIM, dan ROA Perbankan",NPL Bruto,2008-12-31,3.8,Bulanan,%
"NPL, NIM, dan ROA Perbankan",NPL Bruto,2009-01-31,4.2,Bulanan,%
"NPL, NIM, dan ROA Perbankan",NPL Bruto,2009-02-28,4.3,Bulanan,%
"NPL, NIM, dan ROA Perbankan",NPL Bruto,2009-03-31,4.5,Bulanan,%
"NPL, NIM, dan ROA Perbankan",NPL Bruto,2009-04-30,4.6,Bulanan,%
"NPL, NIM, dan ROA Perbankan",NPL Bruto,2009-05-31,4.7,Bulanan,%
"NPL, NIM, dan ROA Perbankan",NPL Bruto,2009-06-30,4.5,Bulanan,%
"NPL, NIM, dan ROA Perbankan",NPL Bruto,2009-07-31,4.6,Bulanan,%
"NPL, NIM, dan ROA Perbankan",NPL Bruto,2009-08-31,4.5,Bulanan,%
"NPL, NIM, dan ROA Perbankan",NPL Bruto,2009-09-30,4.3,Bulanan,%
"NPL, NIM, dan ROA Perbankan",NPL Bruto,2009-10-31,4.3,Bulanan,%
"NPL, NIM, dan ROA Perbankan",NPL Bruto,2009-11-30,4.4,Bulanan,%
"NPL, NIM, dan ROA Perbankan",NPL Bruto,2009-12-31,3.8,Bulanan,%
"NPL, NIM, dan ROA Perbankan",NPL Bruto,2010-01-31,3.9,Bulanan,%
"NPL, NIM, dan ROA Perbankan",NPL Bruto,2010-02-28,4,Bulanan,%
"NPL, NIM, dan ROA Perbankan",NPL Bruto,2010-03-31,3.8,Bulanan,%
"NPL, NIM, dan ROA Perbankan",NPL Bruto,2010-04-30,3.5,Bulanan,%
"NPL, NIM, dan ROA Perbankan",NPL Bruto,2010-05-31,3.6,Bulanan,%
"NPL, NIM, dan ROA Perbankan",NPL Bruto,2010-06-30,3.3,Bulanan,%
"NPL, NIM, dan ROA Perbankan",NPL Bruto,2010-07-31,3.4,Bulanan,%
"NPL, NIM, dan ROA Perbankan",NPL Bruto,2010-08-31,3.4,Bulanan,%
"NPL, NIM, dan ROA Perbankan",NPL Bruto,2010-09-30,3.3,Bulanan,%
"NPL, NIM, dan ROA Perbankan",NPL Bruto,2010-10-31,3.6,Bulanan,%
"NPL, NIM, dan ROA Perbankan",NPL Bruto,2010-11-30,3.4,Bulanan,%
"NPL, NIM, dan ROA Perbankan",NPL Bruto,2010-12-31,2.9,Bulanan,%
"NPL, NIM, dan ROA Perbankan",NPL Bruto,2011-01-31,3.1,Bulanan,%
"NPL, NIM, dan ROA Perbankan",NPL Bruto,2011-02-28,3.1,Bulanan,%
"NPL, NIM, dan ROA Perbankan",NPL Bruto,2011-03-31,3.2,Bulanan,%
"NPL, NIM, dan ROA Perbankan",NPL Bruto,2011-04-30,3.2,Bulanan,%
"NPL, NIM, dan ROA Perbankan",NPL Bruto,2011-05-31,3.2,Bulanan,%
"NPL, NIM, dan ROA Perbankan",NPL Bruto,2011-06-30,3,Bulanan,%
"NPL, NIM, dan ROA Perbankan",NPL Bruto,2011-07-31,3.1,Bulanan,%
"NPL, NIM, dan ROA Perbankan",NPL Bruto,2011-08-31,3.1,Bulanan,%
"NPL, NIM, dan ROA Perbankan",NPL Bruto,2011-09-30,3,Bulanan,%
"NPL, NIM, dan ROA Perbankan",NPL Bruto,2011-10-31,3.1,Bulanan,%
"NPL, NIM, dan ROA Perbankan",NPL Bruto,2011-11-30,3,Bulanan,%
"NPL, NIM, dan ROA Perbankan",NPL Bruto,2011-12-31,2.6,Bulanan,%
"NPL, NIM, dan ROA Perbankan",NPL Bruto,2012-01-31,2.4,Bulanan,%
"NPL, NIM, dan ROA Perbankan",NPL Bruto,2012-02-29,2.3,Bulanan,%
"NPL, NIM, dan ROA Perbankan",NPL Bruto,2012-03-31,2.3,Bulanan,%
"NPL, NIM, dan ROA Perbankan",NPL Bruto,2012-04-30,2.3,Bulanan,%
"NPL, NIM, dan ROA Perbankan",NPL Bruto,2012-05-31,2.3,Bulanan,%
"NPL, NIM, dan ROA Perbankan",NPL Bruto,2012-06-30,2.2,Bulanan,%
"NPL, NIM, dan ROA Perbankan",NPL Bruto,2012-07-31,2.2,Bulanan,%
"NPL, NIM, dan ROA Perbankan",NPL Bruto,2012-08-31,2.2,Bulanan,%
"NPL, NIM, dan ROA Perbankan",NPL Bruto,2012-09-30,2.1,Bulanan,%
"NPL, NIM, dan ROA Perbankan",NPL Bruto,2012-10-31,2.2,Bulanan,%
"NPL, NIM, dan ROA Perbankan",NPL Bruto,2012-11-30,2,Bulanan,%
"NPL, NIM, dan ROA Perbankan",NPL Bruto,2012-12-31,1.87,Bulanan,%
"NPL, NIM, dan ROA Perbankan",NPL Bruto,2013-01-31,2.01,Bulanan,%
"NPL, NIM, dan ROA Perbankan",NPL Bruto,2013-02-28,2.03,Bulanan,%
"NPL, NIM, dan ROA Perbankan",NPL Bruto,2013-03-31,1.97,Bulanan,%
"NPL, NIM, dan ROA Perbankan",NPL Bruto,2013-04-30,1.96,Bulanan,%
"NPL, NIM, dan ROA Perbankan",NPL Bruto,2013-05-31,1.95,Bulanan,%
"NPL, NIM, dan ROA Perbankan",NPL Bruto,2013-06-30,1.88,Bulanan,%
"NPL, NIM, dan ROA Perbankan",NPL Bruto,2013-07-31,1.87,Bulanan,%
"NPL, NIM, dan ROA Perbankan",NPL Bruto,2013-08-31,2,Bulanan,%
"NPL, NIM, dan ROA Perbankan",NPL Bruto,2013-09-30,1.86,Bulanan,%
"NPL, NIM, dan ROA Perbankan",NPL Bruto,2013-10-31,1.91,Bulanan,%
"NPL, NIM, dan ROA Perbankan",NPL Bruto,2013-11-30,1.88,Bulanan,%
"NPL, NIM, dan ROA Perbankan",NPL Bruto,2013-12-31,1.77,Bulanan,%
"NPL, NIM, dan ROA Perbankan",NPL Bruto,2014-01-31,1.9,Bulanan,%
"NPL, NIM, dan ROA Perbankan",NPL Bruto,2014-02-28,1.99,Bulanan,%
"NPL, NIM, dan ROA Perbankan",NPL Bruto,2014-03-31,2,Bulanan,%
"NPL, NIM, dan ROA Perbankan",NPL Bruto,2014-04-30,2.05,Bulanan,%
"NPL, NIM, dan ROA Perbankan",NPL Bruto,2014-05-31,2.18,Bulanan,%
"NPL, NIM, dan ROA Perbankan",NPL Bruto,2014-06-30,2.16,Bulanan,%
"NPL, NIM, dan ROA Perbankan",NPL Bruto,2014-07-31,2.24,Bulanan,%
"NPL, NIM, dan ROA Perbankan",NPL Bruto,2014-08-31,2.31,Bulanan,%
"NPL, NIM, dan ROA Perbankan",NPL Bruto,2014-09-30,2.29,Bulanan,%
"NPL, NIM, dan ROA Perbankan",NPL Bruto,2014-10-31,2.35,Bulanan,%
"NPL, NIM, dan ROA Perbankan",NPL Bruto,2014-11-30,2.36,Bulanan,%
"NPL, NIM, dan ROA Perbankan",NPL Bruto,2014-12-31,2.16,Bulanan,%
"NPL, NIM, dan ROA Perbankan",NPL Bruto,2015-01-31,2.37,Bulanan,%
"NPL, NIM, dan ROA Perbankan",NPL Bruto,2015-02-28,2.46,Bulanan,%
