Policy Interest Rates,China,2004-10-28,2.25,Harian,Poin
Policy Interest Rates,China,2006-08-18,2.52,Harian,Poin
Policy Interest Rates,China,2007-03-17,2.79,Harian,Poin
Policy Interest Rates,China,2007-05-18,3.06,Harian,Poin
Policy Interest Rates,China,2007-07-20,3.33,Harian,Poin
Policy Interest Rates,China,2007-08-21,3.6,Harian,Poin
Policy Interest Rates,China,2007-09-14,3.87,Harian,Poin
Policy Interest Rates,China,2007-12-20,4.17,Harian,Poin
Policy Interest Rates,China,2008-10-08,3.87,Harian,Poin
Policy Interest Rates,China,2008-10-29,3.6,Harian,Poin
Policy Interest Rates,China,2008-11-26,2.52,Harian,Poin
Policy Interest Rates,China,2008-12-23,2.25,Harian,Poin
Policy Interest Rates,China,2010-10-20,2.5,Harian,Poin
Policy Interest Rates,China,2010-12-25,2.75,Harian,Poin
Policy Interest Rates,China,2011-02-08,3,Harian,Poin
Policy Interest Rates,China,2011-04-05,3.25,Harian,Poin
Policy Interest Rates,China,2011-07-06,3.5,Harian,Poin
Policy Interest Rates,China,2012-06-07,3.25,Harian,Poin
Policy Interest Rates,China,2012-07-05,3,Harian,Poin
Policy Interest Rates,China,2014-11-21,2.75,Harian,Poin
Policy Interest Rates,China,2015-02-28,2.5,Harian,Poin
Policy Interest Rates,China,2015-05-10,2.25,Harian,Poin
Policy Interest Rates,China,2015-06-27,2,Harian,Poin
Policy Interest Rates,China,2015-08-25,1.75,Harian,Poin
Policy Interest Rates,China,2015-10-23,1.5,Harian,Poin
